AssignmentStatus	tweetId	num taggers	label	instance	start	end	tweetText
False	'383111645859311616'	1	item affected	Five Indian Soldiers and Six Policemen	0	38	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
True	'383111645859311616'	3	severity or quantity	Six	25	28	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
True	'383111645859311616'	4	place name	Pakistan	73	81	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
True	'383111645859311616'	3	item affected	Policemen	29	38	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
False	'383111645859311616'	2	place name	Indian occupied Kashmir	47	70	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
True	'383111645859311616'	3	type of impact	dead	39	43	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
True	'383111645859311616'	1	place name	Kashmir	63	70	Five Indian Soldiers and Six Policemen dead in Indian occupied Kashmir. #Pakistan http://t.co/es7W944i9S
True	'503650192499818496'	6	place name	Napa	95	99	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'503650192499818496'	2	type of impact	Earthquake	19	29	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
True	'503650192499818496'	3	severity or quantity	Significant	73	84	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'503650192499818496'	1	place name	Rocks San Francisco Bay Area	30	58	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'503650192499818496'	2	item affected	Dozens Hurt	60	71	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
True	'503650192499818496'	3	severity or quantity	Dozens	60	66	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'503650192499818496'	2	severity or quantity	Magnitude 6	7	18	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
True	'503650192499818496'	4	type of impact	Damage	85	91	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'503650192499818496'	1	severity or quantity	6	17	18	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
True	'503650192499818496'	5	location modifier	In	92	94	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
True	'503650192499818496'	2	place name	San Francisco Bay Area	36	58	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
True	'503650192499818496'	3	type of impact	Hurt	67	71	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'503650192499818496'	1	place name	San Francisco Bay Area, Dozens Hurt	36	71	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa -- CBS San Fran http://t.co/yCJtW6z3FJ
False	'451815810936238080'	1	type of impact	Earthquake 	14	25	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
True	'451815810936238080'	1	location modifier	Off	75	78	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
False	'451815810936238080'	1	severity or quantity	7.6 	10	14	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
False	'451815810936238080'	1	type of impact	Earthquake	14	24	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
False	'451815810936238080'	1	location modifier	Off 	25	29	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
True	'451815810936238080'	1	location modifier	Northern	29	37	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
True	'451815810936238080'	1	location modifier	Off	25	28	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
False	'451815810936238080'	2	place name	Northern Chile	29	43	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
True	'451815810936238080'	1	place name	Chile	38	43	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
True	'451815810936238080'	1	place name	Northern Chile	79	93	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
False	'451815810936238080'	1	severity or quantity	7.6	10	13	sanjobaba 7.6 Earthquake Off Northern Chile, April 2, 2014: 7.6 Earthquake Off Northern Chile, April 2, 2014,... http://t.co/3GmFhCFWfl
True	'383112728736317440'	2	place name	Cobb, California	43	59	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'383112728736317440'	2	type of impact	earthquake	21	31	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
True	'383112728736317440'	1	location modifier	5km WNW of	32	42	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'383112728736317440'	1	place name	California	49	59	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'383112728736317440'	1	location modifier	5km WNW of Cobb	32	47	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'383112728736317440'	1	type of impact	quake	109	114	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'383112728736317440'	2	severity or quantity	M0.9	15	19	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'383112728736317440'	1	location modifier	of 	40	43	USGS reports a M0.9 #earthquake 5km WNW of Cobb, California on 9/26/13 @ 6:14:06 UTC http://t.co/bya5jJQtCU #quake
False	'455016780327424001'	1	item affected	Five dead	0	9	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
True	'455016780327424001'	2	type of impact	dead	5	9	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
True	'455016780327424001'	3	place name	Chile	29	34	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
False	'455016780327424001'	2	type of impact	earthquake	13	23	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
False	'455016780327424001'	1	type of impact	Chile	29	34	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
False	'455016780327424001'	1	item affected	dead	5	9	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
True	'455016780327424001'	3	severity or quantity	Five	0	4	Five dead as earthquake hits Chile http://t.co/lPw5kqPo96
False	'504606059894685696'	1	place name	Napa Valley	0	11	Napa Valley quake won�??t spike price of California wine. http://t.co/ZjRW6WJP93
True	'504606059894685696'	1	place name	California	41	51	Napa Valley quake won�??t spike price of California wine. http://t.co/ZjRW6WJP93
True	'504606059894685696'	1	place name	Napa	0	4	Napa Valley quake won�??t spike price of California wine. http://t.co/ZjRW6WJP93
False	'382863063818317824'	1	item affected	328 people	24	34	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
False	'382863063818317824'	2	severity or quantity	hundreds	95	103	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	2	severity or quantity	At least 328	15	27	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	3	location modifier	in	82	84	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	4	place name	Pakistan	85	93	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
False	'382863063818317824'	1	severity or quantity	328	24	27	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	1	severity or quantity	hundreds more	95	108	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	2	type of impact	died	53	57	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	3	item affected	people	28	34	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
False	'382863063818317824'	2	type of impact	earthquake	71	81	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'382863063818317824'	2	type of impact	injured	109	116	*@BBCBreaking: At least 328 people are known to have died in powerful #earthquake in Pakistan, hundreds more injured http://t.co/ZaYn3ayQWv*
True	'451269296379797504'	4	place name	Chile	36	41	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
False	'451269296379797504'	1	type of impact	Quake	68	73	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
True	'451269296379797504'	1	type of impact	Tsunami	22	29	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
False	'451269296379797504'	1	severity or quantity	Magnitude-8.2	54	67	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
True	'451269296379797504'	1	location modifier	in	51	53	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
False	'451269296379797504'	1	type of impact	ChileEarthquake	100	115	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
True	'451269296379797504'	3	severity or quantity	5	44	45	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
False	'451269296379797504'	1	item affected	5 Dead	44	50	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
True	'451269296379797504'	1	place name	Chile	100	105	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
False	'451269296379797504'	1	severity or quantity	Magnitude-8.2 Quake	54	73	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
True	'451269296379797504'	2	type of impact	Dead	46	50	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
False	'451269296379797504'	1	item affected	Dead	46	50	RT @NewIndianXpress: #Tsunami Hits #Chile , 5 Dead in Magnitude-8.2 Quake - http://t.co/eqXxPJVANM #ChileEarthquake
True	'451771861857099776'	2	item affected	roads	45	50	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
False	'451771861857099776'	2	item affected	cracked roads	37	50	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
False	'451771861857099776'	1	location modifier	country's north	79	94	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
True	'451771861857099776'	2	type of impact	cracked	37	44	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
False	'451771861857099776'	1	place name	north	89	94	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
True	'451771861857099776'	1	item affected	throughout country's north	68	94	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
True	'451771861857099776'	1	type of impact	damage	52	58	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
False	'451771861857099776'	2	type of impact	earthquake	26	36	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
True	'451771861857099776'	4	place name	Chile	20	25	RT @RT_com: PHOTO: #Chile earthquake cracked roads; damage reported throughout country's north http://t.co/T4ojvmV4qr http://t.co/EkxNl3nxo6
True	'451474608571424768'	2	place name	Pacific ocean	69	82	RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??
True	'451474608571424768'	2	type of impact	tsunami	40	47	RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??
True	'451474608571424768'	3	place name	Chile	93	98	RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??
False	'451474608571424768'	2	type of impact	earthquake	99	109	RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??
False	'451474608571424768'	1	location modifier	Pacific ocean	69	82	RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/�??
